Marque_voiture,Modele,Kilometrage,Couleur,TypeBoite,Annee,Cylindre,Puissance,Carburant,Prix,Age
Mercedes-Benz,Classe B,196000,Noir,Automatique,2010,1.4,6,Essence,34000,14
Kia,Sportage,40000,Rouge,Automatique,2019,2.0,11,Diesel,133900,5
Hyundai,I 20,138000,Gris,Manuelle,2015,1.2,4,Essence,30000,9
Isuzu,Trooper,250000,Beige,Manuelle,2010,1.2,10,Diesel,35000,14
Citroen,C4 Cactus,100000,Noir,Manuelle,2016,1.2,5,Essence,37500,8
Fiat,Siena,194,Noir,Manuelle,2008,1.2,4,Essence,13100,16
Seat,Ibiza,160,Noir,Manuelle,2013,1.2,5,Essence,29000,11
Mahindra,Hover,42000,Noir,Manuelle,2019,1.2,5,Essence,30000,5
Ford,Focus C-MAX,76000,Bleu,Manuelle,2018,1.4,6,Essence,47000,6
Mercedes-Benz,190,340,Gris,Manuelle,1995,2.2,7,Diesel,199000,29
Citroen,Berlingo,105000,Blanc,Manuelle,2019,1.6,5,Diesel,37000,5
Suzuki,Grand Vitara,145000,Noir,Manuelle,2007,1.9,9,Diesel,36000,17
Skoda,Octavia,65000,Noir,Manuelle,2020,2.0,6,Diesel,74000,4
Renault,Megane,170000,Gris,Manuelle,2004,1.9,7,Diesel,28000,20
Ford,Mondeo,200000,Bleu,Manuelle,2012,1.6,7,Essence,32000,12
Dacia,Sandero,240000,Gris,Manuelle,2013,1.2,75,Essence,21000,11
Audi,A3,290000,Noir,Manuelle,2007,1.9,6,Diesel,25500,17
Volkswagen,Passat,370000,Noir,Manuelle,2007,1.9,4,Diesel,123000,17
Peugeot,208,27000,Gris,Manuelle,2021,1.2,4,Essence,36500,3
BMW,Serie 3,167000,Noir,Manuelle,2010,2.0,9,Essence,38000,14
Hyundai,Tucson,125000,Noir,Automatique,2020,1.6,7,Diesel,97000,4
Seat,Ibiza,125000,Gris,Automatique,2020,1.6,6,Essence,69500,4
Fiat,Fiorino,101000,Blanc,Manuelle,2021,1.4,5,Diesel,36000,3
Skoda,Fabia,63000,Blanc,Manuelle,2021,1.0,4,Essence,48000,3
Toyota,Yaris Verso,0,Noir,Manuelle,2015,1.3,5,Essence,32000,9
Volkswagen,Polo,220,Gris,Manuelle,2010,1.2,5,Essence,25500,14
Chevrolet,S-10,90000,Blanc,Manuelle,2016,1.2,5,Essence,26500,8
Chery,QQ,86000,Bleu,Automatique,2016,1.2,5,Essence,23300,8
Dacia,Dokker,70000,Blanc,Manuelle,2017,1.5,6,Diesel,32500,7
Mitsubishi,Pajero,320000,Noir,Automatique,2001,3.0,10,Diesel,33000,23
Mahindra,Hover,85000,Rouge,Manuelle,2019,1.2,5,Essence,32000,5
Peugeot,Partner,35000,Blanc,Manuelle,2022,1.5,5,Diesel,70000,2
Porsche,Panamera,0,Blanc,Automatique,2019,3.5,34,Essence,400000,5
Volkswagen,Golf,13000,Noir,Manuelle,2022,1.5,7,Essence,128000,2
Chery,Tiggo,25000,Noir,Manuelle,2020,1.4,6,Essence,48000,4
Opel,Astra,148000,Noir,Manuelle,2001,1.4,5,Essence,20600,23
Land Rover,Range Rover Evoque,128000,Noir,Manuelle,2015,2.2,8,Diesel,115000,9
Renault,Megane,206000,Gris,Manuelle,2011,1.5,5,Diesel,33000,13
BMW,Serie 1,0,Noir,Automatique,2022,3.0,7,Essence,2500,2
Peugeot,3008,152000,Gris,Automatique,2019,1.5,6,Diesel,97000,5
Citroen,C5,293000,Gris,Manuelle,2011,1.6,6,Diesel,30000,13
Alfa Romeo,Mito,250000,Rouge,Manuelle,2013,1.4,6,Essence,30000,11
Volkswagen,Golf 7,70000,Noir,Automatique,2017,4.0,5,Essence,64000,7
Chevrolet,Cruze,90000,Noir,Manuelle,2018,4.0,7,Essence,41000,6
Volkswagen,Jetta,320000,Blanc,Manuelle,2010,1.6,7,Essence,29500,14
Suzuki,Baleno,143000,Gris,Automatique,2018,1.2,5,Essence,47500,6
Citroen,C35,58377,Orange,Manuelle,2018,3.0,3,Essence,43000,6
Chery,Tiggo,33000,Orange,Manuelle,2020,1.2,5,Essence,47000,4
Volkswagen,Golf 5,204000,Noir,Manuelle,2009,1.9,5,Diesel,29800,15
Audi,A4,87000,Noir,Manuelle,2015,1.8,7,Essence,59000,9
Renault,Megane Estate,234000,Gris,Manuelle,2012,1.6,7,Essence,27000,12
Peugeot,Partner,0,Blanc,Manuelle,1997,2.5,7,Diesel,8500,27
Dacia,Dokker,190000,Blanc,Manuelle,2013,1.5,6,Diesel,18500,11
Suzuki,Celerio,28500,Gris,Manuelle,2018,1.0,4,Essence,32500,6
Chery,Tiggo,22200,Noir,Automatique,2022,1.5,9,Essence,90000,2
Nissan,Urvan,600000,Blanc,Manuelle,2010,2.5,10,Diesel,18500,14
Ford,Ka,190000,Blanc,Manuelle,2016,1.2,4,Essence,27500,8
Ford,Fiesta,130000,Rouge,Manuelle,2013,1.2,5,Essence,21500,11
Chery,A3,85000,Blanc,Manuelle,2016,1.5,6,Essence,35500,8
Audi,A5,137000,Gris,Automatique,2012,2.0,10,Essence,50000,12
Renault,Megane,220,Noir,Manuelle,2012,1.5,5,Diesel,32000,12
Volkswagen,Golf,64000,Noir,Manuelle,2019,1.0,6,Essence,78500,5
Peugeot,208,84800,Rouge,Manuelle,2016,1.0,5,Essence,32000,8
Renault,Laguna,250000,Gris,Manuelle,2008,1.6,6,Diesel,20000,16
Fiat,Palio,181000,Marron,Manuelle,2010,1.2,4,Essence,18500,14
Volkswagen,Golf 7,250,Gris,Manuelle,2013,1.2,5,Essence,49000,11
Citroen,Jumper,289000,Blanc,Manuelle,2013,2.0,7,Diesel,32000,11
Peugeot,106,280,Rouge,Manuelle,1997,1.0,4,Essence,13500,27
Kia,Rio,200,Blanc,Manuelle,2011,4.0,6,Essence,27000,13
Citroen,Berlingo,210000,Noir,Automatique,2013,1.6,5,Diesel,48000,11
Nissan,Qashqai,31000,Rouge,Manuelle,2017,1.6,7,Diesel,69000,7
Mercedes-Benz,Classe E,385600,Gris,Manuelle,2001,2.2,7,Diesel,25000,23
Mercedes-Benz,190,400000,Noir,Manuelle,1988,2.0,9,Diesel,14500,36
Peugeot,306,122121,Blanc,Manuelle,2001,1.6,6,Diesel,7000,23
Citroen,AX,1,Rouge,Manuelle,1995,3.0,4,Essence,111000,29
Citroen,C-Elysée,188,Noir,Manuelle,2013,1.2,5,Essence,25000,11
Renault,Clio,300,Gris,Manuelle,2008,1.4,5,Essence,18000,16
Mercedes-Benz,Classe C Coupe,117000,Noir,Automatique,2015,1.8,8,Essence,115000,9
Citroen,C-Elysée,100,Gris,Manuelle,2018,3.0,5,Essence,26000,6
Opel,Corsa,580000,Bleu,Manuelle,2004,1.0,4,Essence,14000,20
Ford,Fiesta,88000,Noir,Manuelle,2020,1.2,4,Essence,42500,4
Volkswagen,Polo,1,Blanc,Manuelle,1997,1.1,5,Essence,11500,27
Citroen,C3,420000,Bleu,Manuelle,2003,1.4,4,Diesel,19000,21
Renault,Megane Estate,300000,Bleu,Manuelle,2004,3.0,5,Diesel,15500,20
Peugeot,308,170000,Bleu,Manuelle,2012,1.2,6,Essence,25600,12
Nissan,Qashqai,120000,Blanc,Automatique,2016,1.4,6,Essence,54000,8
Ford,Focus,109000,Gris,Manuelle,2016,1.0,6,Essence,40000,8
Seat,Arosa,177000,Noir,Manuelle,2019,1.6,6,Essence,58000,5
Fiat,Grande Punto,145,Gris,Manuelle,2014,1.2,4,Essence,24500,10
Peugeot,Partner,82000,Blanc,Manuelle,2021,1.6,5,Diesel,49000,3
Volkswagen,Golf 7,148000,Noir,Manuelle,2017,1.2,5,Essence,65000,7
Peugeot,2008,160000,Blanc,Manuelle,2015,1.2,5,Essence,41000,9
Peugeot,208,34000,Blanc,Manuelle,2022,1.2,4,Essence,42500,2
Peugeot,3008,60000,Gris,Automatique,2020,1.2,7,Essence,87000,4
Kia,Sportage,100000,Noir,Automatique,2020,1.6,7,Diesel,113000,4
Audi,A3,100000,Noir,Manuelle,2019,1.0,6,Essence,69000,5
Seat,Leon,60000,Gris,Automatique,2022,1.5,8,Essence,135000,2
Mercedes-Benz,Classe C,118000,Blanc,Automatique,2019,2.2,9,Diesel,129000,5
Peugeot,3008,90000,Blanc,Automatique,2020,1.6,6,Diesel,97000,4
Kia,Sportage,20000,Blanc,Automatique,2018,1.7,8,Diesel,170000,6
Hyundai,Tucson,85000,Gris,Automatique,2021,1.6,7,Diesel,112000,3
Hyundai,I 20,103000,Gris,Manuelle,2019,1.2,5,Essence,44500,5
Fiat,Punto,270,Blanc,Manuelle,1995,4.0,4,Essence,123456,29
Citroen,C3,80000,Blanc,Manuelle,2020,1.5,5,Diesel,45000,4
Chevrolet,Cruze,170000,Noir,Manuelle,2013,1.6,7,Essence,30000,11
Peugeot,3008,130000,Marron,Automatique,2017,1.6,6,Diesel,93000,7
Peugeot,208,91000,Noir,Manuelle,2014,1.2,5,Essence,30500,10
BMW,Serie 3,410000,Gris,Manuelle,2001,1.6,7,Essence,19800,23
Fiat,Doblo,150000,Blanc,Manuelle,2015,1.3,4,Diesel,20000,9
Volkswagen,Passat,150000,Noir,Automatique,2019,1.6,6,Diesel,79000,5
Chery,A3,118,Gris,Manuelle,2016,1.5,6,Essence,27900,8
Citroen,C3,90,Gris,Manuelle,2018,3.0,4,Essence,33000,6
Volkswagen,Amarok,180000,Vert,Manuelle,2013,2.0,8,Diesel,75000,11
Volkswagen,Polo,1200,Gris,Manuelle,2002,1.0,5,Essence,12000,22
Renault,Clio,260000,Bleu,Manuelle,2002,1.2,4,Essence,17500,22
Renault,Clio,290000,Blanc,Manuelle,2010,1.2,4,Essence,18000,14
Renault,Fluence,216,Beige,Manuelle,2011,1.6,7,Essence,22800,13
Citroen,C4 Picasso,212,Gris,Automatique,2011,1.6,6,Diesel,33000,13
Renault,Kadjar,197000,Gris,Automatique,2018,1.3,7,Essence,60000,6
Peugeot,206,310,Noir,Manuelle,2006,1.4,4,Diesel,17000,18
Citroen,Berlingo,182000,Blanc,Manuelle,2018,1.6,5,Diesel,35000,6
BMW,Serie 5,210,Noir,Automatique,2015,2.0,9,Essence,1234,9
Isuzu,D-MAX,29000,Doré,Manuelle,2018,2.5,8,Diesel,12345,6
Isuzu,D-MAX,161000,Blanc,Manuelle,2020,2.5,8,Diesel,69000,4
Peugeot,508,135000,Noir,Manuelle,2011,1.9,9,Essence,33000,13
Peugeot,504,25,Blanc,Manuelle,2000,1.4,49,Diesel,10500,24
Mercedes-Benz,Classe CLS,0,Noir,Automatique,2006,4.0,22,Essence,52000,18
Peugeot,504,10,Blanc,Manuelle,2000,1.4,49,Diesel,10500,24
Citroen,C4 Cactus,258000,Noir,Manuelle,2013,1.6,5,Diesel,35500,11
Nissan,Juke,77000,Blanc,Manuelle,2017,1.2,6,Essence,53000,7
Renault,Kangoo,250,Blanc,Manuelle,1997,1.2,7,Diesel,7500,27
Mahindra,Hover,48000,Noir,Manuelle,2020,1.2,5,Essence,30000,4
Peugeot,308,151,Marron,Manuelle,2014,1.2,5,Essence,38500,10
Volkswagen,Polo,1234,Jaune,Manuelle,2009,1.9,5,Diesel,1234,15
Hyundai,I 10,160000,Gris,Manuelle,2013,1.0,4,Essence,26500,11
Peugeot,Partner,201000,Blanc,Manuelle,2012,4.0,6,Diesel,2800000,12
Mercedes-Benz,Classe C,260,Gris,Manuelle,2010,1.8,9,Essence,48500,14
Fiat,Grande Punto,169000,Blanc,Manuelle,2014,1.2,4,Essence,25000,10
Volkswagen,Caddy,230000,Blanc,Manuelle,2015,1.6,5,Diesel,31500,9
Mahindra,Scorpion,303000,Blanc,Manuelle,2017,2.0,8,Diesel,26000,7
Seat,Ibiza,316,Blanc,Manuelle,2015,1.2,5,Essence,26500,9
Audi,A3,180000,Noir,Manuelle,2015,1.2,6,Essence,62000,9
Land Rover,Range Rover Sport,270000,Noir,Automatique,2010,3.0,15,Diesel,90000,14
Ssangyong,Actyon,80000,Blanc,Automatique,2020,1.6,8,Essence,35000,4
Fiat,Fiorino,130000,Blanc,Manuelle,2020,1.3,5,Diesel,30000,4
Chery,Tiggo,54000,Bleu,Manuelle,2020,4.0,6,Essence,43000,4
BMW,Serie 1,222,Noir,Manuelle,2013,2.0,7,Diesel,53500,11
Toyota,RAV 4,32087,Gris,Manuelle,2020,1.2,6,Essence,87500,4
Mercedes-Benz,Classe C,215000,Gris,Automatique,2008,1.6,10,Essence,48000,16
mini,One,162000,Gris,Manuelle,2012,1.6,6,Essence,46000,12
Hyundai,Grand i10,47000,Blanc,Manuelle,2022,4.0,5,Essence,48000,2
Volkswagen,Golf 8,75000,Gris,Automatique,2019,1.5,8,Essence,94000,5
Volkswagen,Golf,167000,Gris,Automatique,2010,1.4,9,Essence,38000,14
Fiat,Scudo,190,Jaune,Manuelle,2002,3.0,7,Diesel,12000,22
Chevrolet,Optra,260,Noir,Manuelle,2006,1.6,6,Essence,14000,18
Volkswagen,Polo,267,Noir,Manuelle,2004,1.2,4,Essence,1700,20
Ford,Mondeo,390,Gris,Manuelle,2001,2.0,7,Diesel,15500,23
Mitsubishi,L200,40000,Blanc,Manuelle,2007,2.0,10,Diesel,26000,17
Volkswagen,Polo,110000,Gris,Manuelle,2018,1.4,5,Essence,39000,6
Renault,Clio,2300000,Blanc,Manuelle,2000,1.0,4,Essence,16000,24
Isuzu,D-MAX,198000,Blanc,Manuelle,2017,2.5,8,Diesel,65000,7
Renault,Clio,90,Gris,Manuelle,2006,1.2,4,Essence,19000,18
Volkswagen,Golf,222222,Jaune,Manuelle,2010,1.4,5,Essence,32800,14
Fiat,Punto,189,Blanc,Manuelle,2012,1.2,4,Essence,22500,12
Audi,A4,260000,Gris,Manuelle,2007,1.6,7,Essence,27500,17
Suzuki,Vitara,138000,Camel,Automatique,2018,1.6,6,Essence,68000,6
Chery,Tiggo,20000,Bleu,Automatique,2021,1.8,9,Essence,90000,3
Chery,QQ6,250000,Noir,Manuelle,2019,1.0,4,Essence,22800,5
Renault,Kangoo,240,Blanc,Manuelle,2012,1.5,5,Diesel,21000,12
Suzuki,Baleno,76000,Gris,Automatique,2019,1.5,5,Essence,1234,5
Renault,Clio,1000,Rouge,Manuelle,1989,1.1,4,Diesel,3000,35
Citroen,DS4,120000,Orange,Manuelle,2017,1.6,7,Essence,53000,7
Ford,Ranger,543000,Blanc,Manuelle,2007,2.5,12,Diesel,23000,17
Peugeot,208,100000,Rose,Manuelle,2014,1.2,5,Essence,28000,10
Renault,Clio,166000,Rouge,Manuelle,2012,1.2,5,Essence,29500,12
Citroen,Berlingo,125000,Blanc,Manuelle,2014,1.0,5,Diesel,33000,10
Citroen,C-Elysée,220,Blanc,Manuelle,2014,1.2,5,Essence,19000,10
Dacia,Dokker,200000,Gris,Manuelle,2018,1.6,6,Diesel,29500,6
Citroen,Berlingo,266000,Blanc,Manuelle,2003,1.9,7,Diesel,17500,21
Peugeot,Partner,94000,Blanc,Manuelle,2018,1.4,6,Diesel,42000,6
Renault,Megane,300,Gris,Manuelle,2004,1.4,6,Essence,20500,20
Renault,Symbol,239,Noir,Manuelle,2011,1.4,5,Essence,26500,13
Volkswagen,Polo,300000,Vert,Manuelle,1994,1.2,5,Essence,8000,30
Toyota,Yaris,200,Bleu,Manuelle,2008,1.1,4,Essence,22500,16
Fiat,Punto,226000,Gris,Manuelle,2011,1.2,5,Essence,19000,13
Renault,R18,200000,Gris,Manuelle,1980,1.7,7,Essence,8500,44
Peugeot,206+,30000,Noir,Manuelle,2011,1.1,5,Essence,1234567,13
Toyota,Hi Ace,500000,Blanc,Manuelle,2018,4.0,8,Diesel,55000,6
Nissan,Micra,58000,Bleu,Manuelle,2018,1.1,5,Essence,34000,6
Porsche,Cayenne,176000,Noir,Automatique,2011,3.0,15,Diesel,170000,13
Citroen,Berlingo,250000,Blanc,Manuelle,1998,1.9,6,Diesel,12500,26
Nissan,Urvan,12345,Blanc,Manuelle,2006,2.5,10,Diesel,11800,18
Kia,Sportage,94000,Gris,Automatique,2017,2.8,10,Diesel,88000,7
Peugeot,Partner,151000,Gris,Manuelle,2019,1.6,5,Diesel,33500,5
Kia,Sportage,120000,Noir,Automatique,2019,1.7,8,Diesel,115000,5
Volkswagen,Passat CC,161000,Blanc,Manuelle,2011,1.6,7,Diesel,54500,13
Jaguar,XF,246000,Bleu,Automatique,2010,3.0,16,Essence,39000,14
Seat,Leon ST,130000,Gris,Manuelle,2019,1.2,6,Essence,62000,5
Opel,Astra,1,Gris,Manuelle,2006,1.3,1,Diesel,22500,18
Isuzu,Trooper,1,Blanc,Manuelle,2023,2.5,9,Diesel,111111,1
Fiat,Panda,200,Bleu,Manuelle,2009,1.2,4,Essence,21000,15
Peugeot,208,98000,Rouge,Manuelle,2014,1.2,5,Essence,30800,10
Audi,A4,150,Noir,Manuelle,2006,1.6,6,Essence,30000,18
Citroen,Berlingo,100,Noir,Manuelle,2023,1.6,5,Diesel,1999,1
Citroen,Berlingo,100,Noir,Manuelle,2023,1.6,5,Diesel,2000,1
Kia,Rio,99000,Rouge,Manuelle,2018,4.0,5,Essence,42800,6
Fiat,Palio,9999,Noir,Manuelle,2000,1.0,5,Essence,8700,24
Volkswagen,Polo,11,Beige,Automatique,2000,2.1,4,Diesel,120000,24
Volkswagen,Passat,230000,Blanc,Manuelle,2012,1.4,7,Essence,45000,12
Citroen,Berlingo,358887,Gris,Manuelle,2010,1.6,5,Diesel,38000,14
Fiat,Panda,205650,Gris,Manuelle,2012,1.0,4,Essence,23500,12
Volkswagen,Golf,214000,Violet,Manuelle,1995,1.6,5,Diesel,18000,29
Nissan,Juke,128000,Noir,Automatique,2014,1.6,6,Essence,47500,10
Volkswagen,Caddy,150,Blanc,Manuelle,2014,1.6,5,Diesel,31500,10
Volkswagen,Polo,278000,Gris,Manuelle,2008,1.2,4,Essence,21000,16
BMW,Serie 5,78589,Bleu,Manuelle,2010,4.0,10,Essence,66000,14
Renault,Clio,162000,Blanc,Manuelle,2017,1.2,5,Essence,38000,7
Mercedes-Benz,Classe C Coupe,200000,Noir,Automatique,2009,2.0,8,Diesel,38500,15
Mercedes-Benz,Classe C,122000,Bleu,Automatique,2015,1.6,6,Diesel,86000,9
BMW,Serie 5,280000,Blanc,Automatique,2015,1.6,9,Essence,78000,9
Opel,Astra,238000,Noir,Manuelle,2008,1.4,5,Essence,29000,16
Isuzu,D-MAX,115000,Orange,Automatique,2018,1.9,6,Diesel,145000,6
Kia,Rio,138,Rouge,Manuelle,2015,1.2,5,Essence,37500,9
Suzuki,Baleno,132000,Gris,Automatique,2019,1.2,5,Essence,44800,5
Mercedes-Benz,270,298000,Noir,Manuelle,2003,1.9,11,Diesel,30000,21
Peugeot,2008,104000,Blanc,Manuelle,2019,1.2,7,Essence,54000,5
Volkswagen,Tiguan,70000,Noir,Manuelle,2019,1.0,6,Essence,86000,5
Peugeot,307,200000,Gris,Manuelle,2005,1.4,7,Essence,1234,19
Peugeot,505,300,Gris,Manuelle,1987,2.0,7,Diesel,123000,37
Peugeot,Partner,286,Blanc,Manuelle,2012,1.9,7,Diesel,19800,12
Mercedes-Benz,Classe GLK,10000,Noir,Automatique,2021,2.0,8,Diesel,250000,3
Ford,Focus,118000,Gris,Manuelle,2017,1.3,6,Essence,37000,7
Hyundai,Accent,170,Rose,Automatique,1997,1.5,7,Essence,17500,27
Peugeot,Partner,1500,Gris,Manuelle,2023,1.6,5,Diesel,150000,1
Fiat,Uno,0,Gris,Manuelle,1990,1.2,5,Essence,6500,34
Renault,Symbol,220000,Gris,Manuelle,2014,1.2,5,Essence,14500,10
Suzuki,Celerio,0,Gris,Manuelle,2023,1.0,4,Essence,5000,1
Dacia,Logan MCV,330,Marron,Manuelle,2012,1.6,6,Diesel,18000,12
Renault,Symbol,280,Noir,Manuelle,2013,1.2,5,Essence,18000,11
Kia,Picanto,77000,Bleu,Manuelle,2020,1.2,4,Essence,36500,4
Mazda,3,140000,Bleu,Manuelle,2018,1.5,6,Essence,52000,6
Renault,Clio,346000,Noir,Manuelle,2008,1.2,4,Essence,20900,16
Peugeot,407,300,Blanc,Manuelle,2008,1.6,6,Diesel,19500,16
Chevrolet,Aveo,361,Gris,Manuelle,2007,1.0,5,Essence,16000,17
Jeep,Compass,148000,Gris,Manuelle,2012,2.2,10,Diesel,49000,12
Citroen,C4 Cactus,150000,Noir,Manuelle,2017,1.2,6,Essence,36500,7
Citroen,C4,150000,Noir,Manuelle,2017,1.2,6,Essence,36500,7
Seat,Ibiza,206000,Blanc,Manuelle,2016,1.0,4,Essence,30000,8
Peugeot,Partner,260000,Blanc,Manuelle,2011,1.6,6,Diesel,24000,13
Mahindra,Hover,43000,Blanc,Manuelle,2020,1.2,5,Essence,32000,4
Volkswagen,Golf 7,103000,Beige,Manuelle,2017,1.2,6,Essence,58000,7
Ford,Fiesta,100000,Noir,Manuelle,2018,1.4,5,Essence,36500,6
Mercedes-Benz,Classe CLA,77000,Noir,Automatique,2014,3.0,7,Essence,85000,10
Renault,Symbol,174000,Gris,Manuelle,2015,1.2,5,Essence,32000,9
Mitsubishi,Canter,140000,Beige,Manuelle,2017,1.0,4,Essence,21800,7
Mercedes-Benz,220,210000,Camel,Automatique,2006,2.2,1,Diesel,46000,18
Mazda,BT-50,156000,Bleu,Manuelle,2018,2.0,9,Diesel,70000,6
Peugeot,Boxer,12345,Blanc,Manuelle,2000,1.8,8,Diesel,11000,24
Porsche,Panamera,69000,Noir,Automatique,2014,4.0,34,Essence,295000,10
Ford,Fiesta,192500,Noir,Manuelle,2004,1.2,5,Essence,16400,20
Fiat,Doblo,59000,Gris,Manuelle,2018,3.0,5,Diesel,34500,6
BMW,Serie 1,260,Blanc,Manuelle,2009,1.6,7,Essence,42000,15
Skoda,Fabia,153000,Rouge,Manuelle,2021,1.0,4,Essence,40000,3
Volkswagen,Tiguan,188000,Noir,Manuelle,2012,1.4,7,Essence,59500,12
Toyota,Aygo,13000,Gris,Automatique,2023,1.2,5,Essence,52500,1
Seat,Leon,95000,Gris,Manuelle,2018,1.4,6,Essence,52000,6
Nissan,Juke,200000,Gris,Manuelle,2012,1.5,6,Diesel,45000,12
Citroen,ZX,250000,Blanc,Manuelle,1994,1.2,5,Essence,8000,30
BMW,Serie 3,10,Blanc,Automatique,2013,1.6,7,Essence,70000,11
Kia,Picanto,37000,Blanc,Manuelle,2021,1.0,4,Essence,41500,3
mini,One,180000,Blanc,Manuelle,2009,1.4,5,Essence,25500,15
Volkswagen,Jetta,0,Gris,Manuelle,2023,1.2,6,Essence,62600,1
Mahindra,Hover,26300,Rouge,Manuelle,2022,1.0,5,Essence,34000,2
Volkswagen,Tiguan,0,Gris,Manuelle,2023,1.2,6,Essence,72800,1
Ford,Fiesta,176000,Noir,Manuelle,2012,1.2,5,Essence,26000,12
Renault,Megane,163000,Blanc,Manuelle,2020,1.5,5,Diesel,34500,4
Chevrolet,Aveo,150000,Gris,Manuelle,2017,1.6,7,Essence,25000,7
Peugeot,Partner,205,Blanc,Manuelle,2014,1.6,6,Diesel,28900,10
Nissan,Qashqai,209000,Noir,Manuelle,2015,1.6,7,Diesel,55000,9
Kia,Optima,51000,Blanc,Automatique,2019,1.5,7,Essence,65000,5
Renault,Logan,53000,Camel,Automatique,2020,1.6,7,Essence,80000,4
Mercedes-Benz,Classe GLC,117000,Noir,Automatique,2018,2.0,13,Essence,259000,6
Peugeot,301,96000,Noir,Manuelle,2015,1.0,5,Essence,25000,9
Chevrolet,Cruze,99000,Blanc,Manuelle,2018,1.6,7,Essence,1233,6
Peugeot,404,999999,Blanc,Manuelle,1980,2.0,8,Diesel,2500,44
Peugeot,207,168000,Gris,Manuelle,2013,1.2,5,Essence,25000,11
Ford,Fiesta,228000,Violet,Manuelle,2009,1.2,5,Essence,25000,15
Volkswagen,Passat,330000,Noir,Manuelle,2005,1.6,7,Essence,29000,19
Volkswagen,Polo,250202,Camel,Manuelle,2016,1.4,5,Essence,33000,8
Volkswagen,Polo,128100,Noir,Manuelle,2010,1.2,4,Essence,26000,14
Volkswagen,Scirocco,268000,Gris,Automatique,2010,1.4,9,Essence,25000,14
Volkswagen,Polo,350,Noir,Manuelle,1997,1.4,4,Essence,12600,27
Ford,Ranger,600000,Blanc,Manuelle,2011,2.0,10,Diesel,25000,13
Volkswagen,Polo,250000,Gris,Manuelle,2011,1.2,5,Essence,25000,13
Mazda,B 2500,100,Bleu,Automatique,1998,2.5,10,Diesel,13500,26
Volkswagen,Jetta,215,Noir,Manuelle,2008,1.9,6,Diesel,31500,16
Fiat,Grande Punto,174000,Blanc,Manuelle,2014,4.0,4,Essence,24000,10
Iveco,Daily,1,Blanc,Manuelle,1984,1.1,1,Diesel,9500,40
Peugeot,301,0,Noir,Manuelle,2018,1.0,5,Essence,1111,6
Volkswagen,Jetta,223000,Noir,Manuelle,2010,1.6,7,Essence,29000,14
Hyundai,Grand i10,109000,Blanc,Automatique,2016,1.2,5,Essence,36800,8
Nissan,Micra,133000,Blanc,Manuelle,2001,1.2,4,Essence,18000,23
Mitsubishi,Pajero,210000,Gris,Manuelle,2006,2.5,10,Diesel,66000,18
Volkswagen,Polo,150000,Argent,Manuelle,2019,1.0,4,Essence,42800,5
Mercedes-Benz,Classe E,200000,Blanc,Manuelle,1999,1.9,1,Diesel,6000,25
Toyota,Aygo,26000,Gris,Manuelle,2021,1.0,4,Essence,33500,3
Renault,Clio,55000,Gris,Manuelle,2021,1.0,4,Essence,40500,3
Peugeot,206,0,Bleu,Manuelle,2003,1.1,5,Diesel,11000,21
Renault,Fluence,320000,Gris,Manuelle,2012,1.6,7,Essence,30000,12
Ford,Focus,596000,Noir,Manuelle,2012,1.4,6,Essence,24000,12
Chery,A3,100000,Marron,Manuelle,2018,1.4,5,Essence,31000,6
Citroen,Berlingo,195000,Blanc,Manuelle,2017,1.2,7,Diesel,32000,7
Fiat,Uno,120,Gris,Manuelle,1990,4.0,4,Essence,6500,34
Audi,A4,66000,Noir,Automatique,2019,1.6,8,Essence,115000,5
Jeep,Grand Cherokee,164000,Noir,Automatique,2009,4.0,15,Essence,49700,15
Peugeot,301,138000,Blanc,Manuelle,2016,1.2,5,Essence,26000,8
Mahindra,Hover,21000,Rouge,Manuelle,2021,1.2,5,Essence,34000,3
Peugeot,206+,51428505,Gris,Manuelle,2004,1.4,4,Essence,18500,20
Fiat,Doblo,100000,Blanc,Manuelle,2019,1.2,5,Essence,40500,5
Mercedes-Benz,Classe C,150000,Gris,Automatique,2014,2.0,9,Diesel,115000,10
Citroen,C4,124000,Noir,Manuelle,2012,1.6,6,Essence,28000,12
Fiat,Siena,330000,Noir,Manuelle,2005,1.4,5,Essence,15000,19
Opel,Corsa,2222,Noir,Manuelle,2000,1.0,4,Essence,12500,24
Volkswagen,Polo,300000,Vert,Manuelle,1994,1.4,5,Essence,8000,30
Renault,Master,350000,Blanc,Manuelle,2005,2.2,7,Diesel,8000,19
Porsche,Cayenne,75000,Noir,Automatique,2015,2.0,36,Essence,300000,9
Volkswagen,Golf,99000,Bleu,Manuelle,2018,1.0,6,Essence,73000,6
Hyundai,Grand i10,114,Gris,Automatique,2020,1.0,4,Essence,123000,4
Kia,Rio,200,Blanc,Manuelle,2011,4.0,6,Essence,270007,13
Man,8X4,20000,Gris,Automatique,2023,2.0,16,Essence,12345,1
Hyundai,I 10,168000,Noir,Manuelle,2012,3.0,4,Essence,24000,12
Ford,Fiesta,134000,Gris,Manuelle,2014,1.2,5,Essence,31000,10
Volkswagen,Polo,246000,Bleu,Manuelle,2010,1.2,5,Essence,27500,14
Peugeot,404,163000,Gris,Manuelle,2018,2.0,8,Diesel,41000,6
Suzuki,Vitara,0,Gris,Manuelle,1994,1.6,9,Essence,23000,30
